origin_location_code,origin_has_hrp,origin_in_gho,asylum_location_code,asylum_has_hrp,asylum_in_gho,population_group,gender,age_range,min_age,max_age,population,reference_period_start,reference_period_end
#country+code+origin,#meta+has_hrp+origin,#meta+in_gho+origin,#country+code+asylum,#meta+has_hrp+asylum,#meta+in_gho+asylum,#population_group+code,#gender+code,#age+range,#age+min,#age+max,#population,#date+start,#date+end
PSE,False,True,COD,True,True,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,COD,True,True,ASY,m,18-59,18,59,6,2020-01-01,2020-12-31
PSE,False,True,COD,True,True,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,COD,True,True,ASY,m,all,None,None,6,2020-01-01,2020-12-31
PSE,False,True,COD,True,True,ASY,all,all,None,None,6,2020-01-01,2020-12-31
PSE,False,True,COL,True,True,ASY,f,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,COL,True,True,ASY,f,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,COL,True,True,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,COL,True,True,ASY,f,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,COL,True,True,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,COL,True,True,ASY,f,all,None,None,0,2020-01-01,2020-12-31
PSE,False,True,COL,True,True,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,COL,True,True,ASY,m,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,COL,True,True,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,COL,True,True,ASY,m,18-59,18,59,5,2020-01-01,2020-12-31
PSE,False,True,COL,True,True,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,COL,True,True,ASY,m,all,None,None,5,2020-01-01,2020-12-31
PSE,False,True,COL,True,True,ASY,all,all,None,None,5,2020-01-01,2020-12-31
PSE,False,True,CYP,False,False,ASY,f,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,CYP,False,False,ASY,f,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,CYP,False,False,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,CYP,False,False,ASY,f,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,CYP,False,False,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,CYP,False,False,ASY,f,all,None,None,70,2020-01-01,2020-12-31
PSE,False,True,CYP,False,False,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,CYP,False,False,ASY,m,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,CYP,False,False,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,CYP,False,False,ASY,m,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,CYP,False,False,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,CYP,False,False,ASY,m,all,None,None,177,2020-01-01,2020-12-31
PSE,False,True,CYP,False,False,ASY,all,all,None,None,247,2020-01-01,2020-12-31
PSE,False,True,CYP,False,False,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,CYP,False,False,REF,f,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,CYP,False,False,REF,f,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,CYP,False,False,REF,f,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,CYP,False,False,REF,f,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,CYP,False,False,REF,f,all,None,None,0,2020-01-01,2020-12-31
PSE,False,True,CYP,False,False,REF,m,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,CYP,False,False,REF,m,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,CYP,False,False,REF,m,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,CYP,False,False,REF,m,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,CYP,False,False,REF,m,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,CYP,False,False,REF,m,all,None,None,0,2020-01-01,2020-12-31
PSE,False,True,CYP,False,False,REF,all,all,None,None,2105,2020-01-01,2020-12-31
PSE,False,True,DEU,False,False,ASY,f,0-4,0,4,13,2020-01-01,2020-12-31
PSE,False,True,DEU,False,False,ASY,f,5-11,5,11,12,2020-01-01,2020-12-31
PSE,False,True,DEU,False,False,ASY,f,12-17,12,17,6,2020-01-01,2020-12-31
PSE,False,True,DEU,False,False,ASY,f,18-59,18,59,70,2020-01-01,2020-12-31
PSE,False,True,DEU,False,False,ASY,f,60+,60,None,5,2020-01-01,2020-12-31
PSE,False,True,DEU,False,False,ASY,f,all,None,None,106,2020-01-01,2020-12-31
PSE,False,True,DEU,False,False,ASY,m,0-4,0,4,10,2020-01-01,2020-12-31
PSE,False,True,DEU,False,False,ASY,m,5-11,5,11,29,2020-01-01,2020-12-31
PSE,False,True,DEU,False,False,ASY,m,12-17,12,17,5,2020-01-01,2020-12-31
PSE,False,True,DEU,False,False,ASY,m,18-59,18,59,342,2020-01-01,2020-12-31
PSE,False,True,DEU,False,False,ASY,m,60+,60,None,5,2020-01-01,2020-12-31
PSE,False,True,DEU,False,False,ASY,m,all,None,None,391,2020-01-01,2020-12-31
PSE,False,True,DEU,False,False,ASY,all,all,None,None,497,2020-01-01,2020-12-31
PSE,False,True,DEU,False,False,REF,f,0-4,0,4,56,2020-01-01,2020-12-31
PSE,False,True,DEU,False,False,REF,f,5-11,5,11,114,2020-01-01,2020-12-31
PSE,False,True,DEU,False,False,REF,f,12-17,12,17,109,2020-01-01,2020-12-31
PSE,False,True,DEU,False,False,REF,f,18-59,18,59,450,2020-01-01,2020-12-31
PSE,False,True,DEU,False,False,REF,f,60+,60,None,37,2020-01-01,2020-12-31
PSE,False,True,DEU,False,False,REF,f,all,None,None,766,2020-01-01,2020-12-31
PSE,False,True,DEU,False,False,REF,m,0-4,0,4,59,2020-01-01,2020-12-31
PSE,False,True,DEU,False,False,REF,m,5-11,5,11,117,2020-01-01,2020-12-31
PSE,False,True,DEU,False,False,REF,m,12-17,12,17,114,2020-01-01,2020-12-31
PSE,False,True,DEU,False,False,REF,m,18-59,18,59,970,2020-01-01,2020-12-31
PSE,False,True,DEU,False,False,REF,m,60+,60,None,40,2020-01-01,2020-12-31
PSE,False,True,DEU,False,False,REF,m,all,None,None,1300,2020-01-01,2020-12-31
PSE,False,True,DEU,False,False,REF,all,all,None,None,2066,2020-01-01,2020-12-31
PSE,False,True,DNK,False,False,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,DNK,False,False,REF,f,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,DNK,False,False,REF,f,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,DNK,False,False,REF,f,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,DNK,False,False,REF,f,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,DNK,False,False,REF,f,all,None,None,0,2020-01-01,2020-12-31
PSE,False,True,DNK,False,False,REF,m,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,DNK,False,False,REF,m,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,DNK,False,False,REF,m,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,DNK,False,False,REF,m,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,DNK,False,False,REF,m,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,DNK,False,False,REF,m,all,None,None,0,2020-01-01,2020-12-31
PSE,False,True,DNK,False,False,REF,all,all,None,None,9,2020-01-01,2020-12-31
PSE,False,True,DZA,False,False,REF,f,0-4,0,4,7,2020-01-01,2020-12-31
PSE,False,True,DZA,False,False,REF,f,5-11,5,11,13,2020-01-01,2020-12-31
PSE,False,True,DZA,False,False,REF,f,12-17,12,17,8,2020-01-01,2020-12-31
PSE,False,True,DZA,False,False,REF,f,18-59,18,59,37,2020-01-01,2020-12-31
PSE,False,True,DZA,False,False,REF,f,60+,60,None,5,2020-01-01,2020-12-31
PSE,False,True,DZA,False,False,REF,f,all,None,None,70,2020-01-01,2020-12-31
PSE,False,True,DZA,False,False,REF,m,0-4,0,4,7,2020-01-01,2020-12-31
PSE,False,True,DZA,False,False,REF,m,5-11,5,11,10,2020-01-01,2020-12-31
PSE,False,True,DZA,False,False,REF,m,12-17,12,17,8,2020-01-01,2020-12-31
PSE,False,True,DZA,False,False,REF,m,18-59,18,59,84,2020-01-01,2020-12-31
PSE,False,True,DZA,False,False,REF,m,60+,60,None,6,2020-01-01,2020-12-31
PSE,False,True,DZA,False,False,REF,m,all,None,None,115,2020-01-01,2020-12-31
PSE,False,True,DZA,False,False,REF,all,all,None,None,185,2020-01-01,2020-12-31
PSE,False,True,ECU,False,True,ASY,f,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,ECU,False,True,ASY,f,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,ECU,False,True,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,ECU,False,True,ASY,f,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,ECU,False,True,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,ECU,False,True,ASY,f,all,None,None,0,2020-01-01,2020-12-31
PSE,False,True,ECU,False,True,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,ECU,False,True,ASY,m,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,ECU,False,True,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,ECU,False,True,ASY,m,18-59,18,59,9,2020-01-01,2020-12-31
PSE,False,True,ECU,False,True,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,ECU,False,True,ASY,m,all,None,None,9,2020-01-01,2020-12-31
PSE,False,True,ECU,False,True,ASY,all,all,None,None,9,2020-01-01,2020-12-31
PSE,False,True,ECU,False,True,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,ECU,False,True,REF,f,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,ECU,False,True,REF,f,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,ECU,False,True,REF,f,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,ECU,False,True,REF,f,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,ECU,False,True,REF,f,all,None,None,0,2020-01-01,2020-12-31
PSE,False,True,ECU,False,True,REF,m,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,ECU,False,True,REF,m,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,ECU,False,True,REF,m,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,ECU,False,True,REF,m,18-59,18,59,9,2020-01-01,2020-12-31
PSE,False,True,ECU,False,True,REF,m,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,ECU,False,True,REF,m,all,None,None,9,2020-01-01,2020-12-31
PSE,False,True,ECU,False,True,REF,all,all,None,None,9,2020-01-01,2020-12-31
PSE,False,True,EGY,False,True,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,EGY,False,True,REF,f,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,EGY,False,True,REF,f,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,EGY,False,True,REF,f,18-59,18,59,7,2020-01-01,2020-12-31
PSE,False,True,EGY,False,True,REF,f,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,EGY,False,True,REF,f,all,None,None,35007,2020-01-01,2020-12-31
PSE,False,True,EGY,False,True,REF,m,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,EGY,False,True,REF,m,5-11,5,11,8,2020-01-01,2020-12-31
PSE,False,True,EGY,False,True,REF,m,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,EGY,False,True,REF,m,18-59,18,59,7,2020-01-01,2020-12-31
PSE,False,True,EGY,False,True,REF,m,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,EGY,False,True,REF,m,all,None,None,35015,2020-01-01,2020-12-31
PSE,False,True,EGY,False,True,REF,all,all,None,None,70022,2020-01-01,2020-12-31
PSE,False,True,ESP,False,False,ASY,f,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,ESP,False,False,ASY,f,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,ESP,False,False,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,ESP,False,False,ASY,f,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,ESP,False,False,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,ESP,False,False,ASY,f,all,None,None,243,2020-01-01,2020-12-31
PSE,False,True,ESP,False,False,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,ESP,False,False,ASY,m,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,ESP,False,False,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,ESP,False,False,ASY,m,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,ESP,False,False,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,ESP,False,False,ASY,m,all,None,None,297,2020-01-01,2020-12-31
PSE,False,True,ESP,False,False,ASY,all,all,None,None,540,2020-01-01,2020-12-31
PSE,False,True,ESP,False,False,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,ESP,False,False,REF,f,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,ESP,False,False,REF,f,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,ESP,False,False,REF,f,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,ESP,False,False,REF,f,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,ESP,False,False,REF,f,all,None,None,0,2020-01-01,2020-12-31
PSE,False,True,ESP,False,False,REF,m,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,ESP,False,False,REF,m,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,ESP,False,False,REF,m,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,ESP,False,False,REF,m,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,ESP,False,False,REF,m,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,ESP,False,False,REF,m,all,None,None,0,2020-01-01,2020-12-31
PSE,False,True,ESP,False,False,REF,all,all,None,None,1295,2020-01-01,2020-12-31
PSE,False,True,ETH,True,True,ASY,f,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,ETH,True,True,ASY,f,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,ETH,True,True,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,ETH,True,True,ASY,f,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,ETH,True,True,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,ETH,True,True,ASY,f,all,None,None,0,2020-01-01,2020-12-31
PSE,False,True,ETH,True,True,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,ETH,True,True,ASY,m,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,ETH,True,True,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,ETH,True,True,ASY,m,18-59,18,59,5,2020-01-01,2020-12-31
PSE,False,True,ETH,True,True,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,ETH,True,True,ASY,m,all,None,None,5,2020-01-01,2020-12-31
PSE,False,True,ETH,True,True,ASY,all,all,None,None,5,2020-01-01,2020-12-31
PSE,False,True,FRA,False,False,ASY,f,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,FRA,False,False,ASY,f,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,FRA,False,False,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,FRA,False,False,ASY,f,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,FRA,False,False,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,FRA,False,False,ASY,f,all,None,None,55,2020-01-01,2020-12-31
PSE,False,True,FRA,False,False,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,FRA,False,False,ASY,m,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,FRA,False,False,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,FRA,False,False,ASY,m,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,FRA,False,False,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,FRA,False,False,ASY,m,all,None,None,122,2020-01-01,2020-12-31
PSE,False,True,FRA,False,False,ASY,all,all,None,None,177,2020-01-01,2020-12-31
PSE,False,True,FRA,False,False,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,FRA,False,False,REF,f,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,FRA,False,False,REF,f,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,FRA,False,False,REF,f,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,FRA,False,False,REF,f,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,FRA,False,False,REF,f,all,None,None,0,2020-01-01,2020-12-31
PSE,False,True,FRA,False,False,REF,m,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,FRA,False,False,REF,m,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,FRA,False,False,REF,m,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,FRA,False,False,REF,m,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,FRA,False,False,REF,m,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,FRA,False,False,REF,m,all,None,None,0,2020-01-01,2020-12-31
PSE,False,True,FRA,False,False,REF,all,all,None,None,1256,2020-01-01,2020-12-31
PSE,False,True,GBR,False,False,ASY,f,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,GBR,False,False,ASY,f,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,GBR,False,False,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,GBR,False,False,ASY,f,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,GBR,False,False,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,GBR,False,False,ASY,f,all,None,None,139,2020-01-01,2020-12-31
PSE,False,True,GBR,False,False,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,GBR,False,False,ASY,m,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,GBR,False,False,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,GBR,False,False,ASY,m,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,GBR,False,False,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,GBR,False,False,ASY,m,all,None,None,296,2020-01-01,2020-12-31
PSE,False,True,GBR,False,False,ASY,all,all,None,None,435,2020-01-01,2020-12-31
PSE,False,True,GBR,False,False,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,GBR,False,False,REF,f,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,GBR,False,False,REF,f,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,GBR,False,False,REF,f,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,GBR,False,False,REF,f,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,GBR,False,False,REF,f,all,None,None,0,2020-01-01,2020-12-31
PSE,False,True,GBR,False,False,REF,m,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,GBR,False,False,REF,m,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,GBR,False,False,REF,m,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,GBR,False,False,REF,m,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,GBR,False,False,REF,m,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,GBR,False,False,REF,m,all,None,None,0,2020-01-01,2020-12-31
PSE,False,True,GBR,False,False,REF,all,all,None,None,647,2020-01-01,2020-12-31
PSE,False,True,GEO,False,False,ASY,f,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,GEO,False,False,ASY,f,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,GEO,False,False,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,GEO,False,False,ASY,f,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,GEO,False,False,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,GEO,False,False,ASY,f,all,None,None,0,2020-01-01,2020-12-31
PSE,False,True,GEO,False,False,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,GEO,False,False,ASY,m,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,GEO,False,False,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,GEO,False,False,ASY,m,18-59,18,59,17,2020-01-01,2020-12-31
PSE,False,True,GEO,False,False,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,GEO,False,False,ASY,m,all,None,None,17,2020-01-01,2020-12-31
PSE,False,True,GEO,False,False,ASY,all,all,None,None,17,2020-01-01,2020-12-31
PSE,False,True,GHA,False,False,ASY,f,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,GHA,False,False,ASY,f,5-11,5,11,9,2020-01-01,2020-12-31
PSE,False,True,GHA,False,False,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,GHA,False,False,ASY,f,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,GHA,False,False,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,GHA,False,False,ASY,f,all,None,None,9,2020-01-01,2020-12-31
PSE,False,True,GHA,False,False,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,GHA,False,False,ASY,m,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,GHA,False,False,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,GHA,False,False,ASY,m,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,GHA,False,False,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,GHA,False,False,ASY,m,all,None,None,0,2020-01-01,2020-12-31
PSE,False,True,GHA,False,False,ASY,all,all,None,None,9,2020-01-01,2020-12-31
PSE,False,True,GHA,False,False,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,GHA,False,False,REF,f,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,GHA,False,False,REF,f,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,GHA,False,False,REF,f,18-59,18,59,5,2020-01-01,2020-12-31
PSE,False,True,GHA,False,False,REF,f,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,GHA,False,False,REF,f,all,None,None,5,2020-01-01,2020-12-31
PSE,False,True,GHA,False,False,REF,m,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,GHA,False,False,REF,m,5-11,5,11,5,2020-01-01,2020-12-31
PSE,False,True,GHA,False,False,REF,m,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,GHA,False,False,REF,m,18-59,18,59,8,2020-01-01,2020-12-31
PSE,False,True,GHA,False,False,REF,m,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,GHA,False,False,REF,m,all,None,None,13,2020-01-01,2020-12-31
PSE,False,True,GHA,False,False,REF,all,all,None,None,18,2020-01-01,2020-12-31
PSE,False,True,GRC,False,False,ASY,f,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,GRC,False,False,ASY,f,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,GRC,False,False,ASY,f,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,GRC,False,False,ASY,f,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,GRC,False,False,ASY,f,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,GRC,False,False,ASY,f,all,None,None,154,2020-01-01,2020-12-31
PSE,False,True,GRC,False,False,ASY,m,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,GRC,False,False,ASY,m,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,GRC,False,False,ASY,m,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,GRC,False,False,ASY,m,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,GRC,False,False,ASY,m,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,GRC,False,False,ASY,m,all,None,None,370,2020-01-01,2020-12-31
PSE,False,True,GRC,False,False,ASY,all,all,None,None,524,2020-01-01,2020-12-31
PSE,False,True,GRC,False,False,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,GRC,False,False,REF,f,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,GRC,False,False,REF,f,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,GRC,False,False,REF,f,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,GRC,False,False,REF,f,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,GRC,False,False,REF,f,all,None,None,0,2020-01-01,2020-12-31
PSE,False,True,GRC,False,False,REF,m,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,GRC,False,False,REF,m,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,GRC,False,False,REF,m,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,GRC,False,False,REF,m,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,GRC,False,False,REF,m,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,GRC,False,False,REF,m,all,None,None,0,2020-01-01,2020-12-31
PSE,False,True,GRC,False,False,REF,all,all,None,None,4723,2020-01-01,2020-12-31
PSE,False,True,HKG,False,False,REF,f,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,HKG,False,False,REF,f,5-11,5,11,0,2020-01-01,2020-12-31
PSE,False,True,HKG,False,False,REF,f,12-17,12,17,0,2020-01-01,2020-12-31
PSE,False,True,HKG,False,False,REF,f,18-59,18,59,0,2020-01-01,2020-12-31
PSE,False,True,HKG,False,False,REF,f,60+,60,None,0,2020-01-01,2020-12-31
PSE,False,True,HKG,False,False,REF,f,all,None,None,0,2020-01-01,2020-12-31
PSE,False,True,HKG,False,False,REF,m,0-4,0,4,0,2020-01-01,2020-12-31
PSE,False,True,HKG,False,False,REF,m,5-11,5,11,0,2020-01-01,2020-12-31
